dump_name,breach_date,record_count,info,source
VK,2012-01-01,93338602,vk.com,9Ghz.com
China Volunteer Hub 志愿汇,2022-08-06,92699487,,9Ghz.com
MyHeritage,2017-10-26,91991358,myheritage.com,9Ghz.com
youku.com,2016-01-01,91890110,youku.com,9Ghz.com
Rambler,2014-03-01,91436280,rambler.ru,9Ghz.com
USA Social Security Death Master File (SSDMF) Database,2011-10-01,85822194,ssa.gov,9Ghz.com
Dailymotion,2016-10-20,85176234,dailymotion.com,9Ghz.com
Nitro,2020-09-28,77159696,gonitro.com,9Ghz.com
Luxottica Database,2021-05-01,77093812,luxottica.com,9Ghz.com
AT&T 2021 Database,2024-03-01,71708185,att.net,9Ghz.com
Tokopedia,2020-04-17,71443698,tokopedia.com,9Ghz.com
Dropbox,2012-07-01,68648009,dropbox.com,9Ghz.com
ApexSMS,2019-04-01,67507319,mobiledrip.com,9Ghz.com
Dspy.tk - Whatsapp Tracker And Spy Service,2022-12-21,66204833,dspy.tk,9Ghz.com
Shunfeng Express,2020-01-01,65990341,sf-express.com,9Ghz.com
tumblr,2013-02-28,65469298,tumblr.com,9Ghz.com
China Provident Fund Database,2024-01-01,63999878,,9Ghz.com
Modern Business Solutions,2016-10-08,58843488,modbsolutions.com,9Ghz.com
thepostmillennial.com,2024-05-01,56973345,thepostmillennial.com,9Ghz.com
Zoosk (2011),2011-01-01,52578183,zoosk.com,9Ghz.com
Houzz,2018-05-23,51717485,houzz.com,9Ghz.com
Turkish Citizenship Database,2009-01-01,49611709,,9Ghz.com
Pipl Database (pipl.com & lexisnexis.com),2019-06-01,49566446,pipl.com,9Ghz.com
iMesh,2013-09-22,49467477,imesh.com,9Ghz.com
Yandex Food,2022-01-01,49441686,eda.yandex.ru,9Ghz.com
Netlog,2012-11-01,49038354,netlog.com,9Ghz.com
IntelligenceX Pastes Scrape,2021-08-01,46172586,intelx.io,9Ghz.com
Malindo Air Database,2019-03-01,45992942,malindoair.com,9Ghz.com
Mobilink Pakistan Database,2013-01-01,44005133,jazz.com.pk,9Ghz.com
Last.fm,2012-03-22,43570999,last.fm,9Ghz.com
Edmodo,2017-05-11,43423561,edmodo.com,9Ghz.com
51.com,2019-01-01,43124102,51.com,9Ghz.com
Truecaller India (partial),2019-03-08,42716630,truecaller.com,9Ghz.com
piZap,2017-12-07,41817893,pizap.com,9Ghz.com
ShareThis,2018-07-09,40960499,sharethis.com,9Ghz.com
Fling,2011-03-10,40767652,fling.com,9Ghz.com
Telegram 40m,2020-01-01,40610999,,9Ghz.com
Chegg,2018-04-28,39721127,chegg.com,9Ghz.com
SHEIN,2018-06-01,39086762,shein.com,9Ghz.com
Poshmark,2018-05-16,36395491,poshmark.com,9Ghz.com
NetProspex,2016-09-01,33698126,netprospex.com,9Ghz.com
RocketText,2020-01-01,32144645,rocket-text.com,9Ghz.com
RailYatri Database,2022-12-01,31062673,railyatri.in,9Ghz.com
Ashley Madison,2015-07-19,30811934,ashleymadison.com,9Ghz.com
Special K Data Feed Spam List,2015-10-07,30741620,data4marketers.com,9Ghz.com
Гемотест (gemotest.ru),2022-04-01,30493068,gemotest.ru,9Ghz.com
Indian 750m telecom users database,2024-01-01,30324239,,9Ghz.com
China Realname ID Number,2023-01-01,30000000,,9Ghz.com
Evony,2016-06-01,29396116,evony.com,9Ghz.com
tianya.cn,2011-12-25,29020808,tianya.cn,9Ghz.com
IIMJobs,2018-12-31,28601173,iimjobs.com,9Ghz.com
HauteLook,2018-08-07,28510459,hautelook.com,9Ghz.com
MindJolt,2019-03-18,28364826,mindjolt.com,9Ghz.com
17.media Database,2017-02-27,28052304,17app.co,9Ghz.com
Taringa,2017-08-01,27971100,taringa.net,9Ghz.com
China 320m Order Info,2020-01-01,27422218,,9Ghz.com
Mate1.com,2016-02-29,27393015,mate1.com,9Ghz.com
Neopets,2013-05-05,26892897,neopets.com,9Ghz.com
IndiHome,2022-08-01,26730798,indihome.co.id,9Ghz.com
LiveJournal,2017-01-01,26372781,livejournal.com,9Ghz.com
Ticketfly,2018-05-31,26151608,ticketfly.com,9Ghz.com
Ticketek Database,2024-05-01,26050249,teg.com.au,9Ghz.com
Mathway,2020-01-13,25692862,mathway.com,9Ghz.com
bigbasket,2020-10-14,24500011,bigbasket.com,9Ghz.com
Justdate.com,2016-09-29,24451312,justdate.com,9Ghz.com
Didi.com 滴滴/松果出行,2024-01-01,24299482,,9Ghz.com
Zoosk (2020),2020-01-12,23927853,zoosk.com,9Ghz.com
CafePress,2019-02-20,23205290,cafepress.com,9Ghz.com
Wanelo,2018-12-13,23165793,wanelo.com,9Ghz.com
Webkinz,2020-04-01,22982270,webkinz.com,9Ghz.com
Animoto,2018-07-10,22437749,animoto.com,9Ghz.com
readnovel.com,2019-05-01,22424472,readnovel.com,9Ghz.com
R2Games,2015-11-01,22281337,r2games.com,9Ghz.com
baihe.com,2020-01-01,21717307,baihe.com,9Ghz.com
ParkMobile,2021-03-21,20949825,parkmobile.io,9Ghz.com
hurb.com (Hotel Urbano),2019-03-14,20727771,hurb.com,9Ghz.com
20m China Jiangxi mobile customer,2010-06-01,20650000,,9Ghz.com
ai.type,2017-12-05,20580060,aitype.com,9Ghz.com
ShopBack,2020-09-17,20529819,shopback.com,9Ghz.com
SuperVPN & GeckoVPN,2021-02-25,20339937,geckovpn.xyz|supervpn.best,9Ghz.com
IndiaMART,2021-05-23,20154583,indiamart.com,9Ghz.com
love planet,2015-01-01,20077949,loveplanet.ru,9Ghz.com
Huazhu Hotels Group booking,2013-01-01,20048903,,9Ghz.com
Aptoide,2020-04-13,20012235,aptoide.com,9Ghz.com
cutout.pro Database,2024-02-27,19972829,cutout.pro,9Ghz.com
EyeEm,2018-02-28,19611022,eyeem.com,9Ghz.com
Romwe,2018-06-01,19531820,romwe.com,9Ghz.com
CDEK,2022-03-09,19218203,cdek.ru,9Ghz.com
8tracks,2017-06-27,17979961,8tracks.com,9Ghz.com
Disqus,2012-07-01,17551044,disqus.com,9Ghz.com
ixigo,2019-01-03,17204697,ixigo.com,9Ghz.com
Instagram,2022-05-01,17017213,instagram.com,9Ghz.com
Fotolog,2018-12-01,16717854,fotolog.com,9Ghz.com
Zomato,2017-05-17,16472873,zomato.com,9Ghz.com
yam.com,2016-01-01,16325564,yam.com,9Ghz.com
JobStreet,2012-03-07,16305055,jobstreet.com,9Ghz.com
PaySystem.tech,2022-04-29,16180020,paysystem.tech,9Ghz.com
India Swachhata Platform,2022-01-01,15835135,swachh.city,9Ghz.com
MMG Fusion,2020-12-20,15550101,mmgfusion.com,9Ghz.com
Lumin PDF,2019-04-01,15453048,luminpdf.com,9Ghz.com
ClearVoice Surveys,2015-08-23,15074786,clearvoicesurveys.com,9Ghz.com
taobao.com (2012),2012-01-01,15072270,taobao.com,9Ghz.com
8fit,2018-07-01,15025407,8fit.com,9Ghz.com
000webhost,2015-03-01,14936670,000webhost.com,9Ghz.com
500px,2018-07-05,14867999,500px.com,9Ghz.com
China Shanxi Covid QR Database 14m 一码通陕西,2024-01-01,14847602,,9Ghz.com
Promo,2020-06-22,14610585,promo.com,9Ghz.com
USA+CELL+DB+15M.rar,2023-01-01,14140520,,9Ghz.com
HiAPK,2014-01-01,13873674,hiapk.com,9Ghz.com
Taiwan household registration system,2022-11-01,13775834,,9Ghz.com
Civil Online,2011-07-10,13499051,co188.com,9Ghz.com
China Carrier Platform 36m,2024-09-11,13492985,,9Ghz.com
hjedd.com,2022-07-01,13407024,hjedd.com,9Ghz.com
Bukalapak,2017-10-23,13369666,bukalapak.com,9Ghz.com
MCResolver Database,2015-12-01,13080237,mcresolver.pw,9Ghz.com
Cross Fire,2016-08-08,12865609,cfire.mail.ru,9Ghz.com
Canadian Residential 2011,2011-01-01,12563782,,9Ghz.com
Fractal Database,2021-05-01,12262912,fractal.ai,9Ghz.com
VIP leak,2025-01-11,12122029,,9Ghz.com
Instantcheckmate Database (By PeopleConnect),2019-04-01,11709332,instantcheckmate.com,9Ghz.com
Whitepages,2016-06-27,11657763,whitepages.com,9Ghz.com
Astoria Company (Partial),2021-01-26,11498146,astoriacompany.com,9Ghz.com
Weee! Database,2023-02-01,11337847,sayweee.com,9Ghz.com
China Zhejing 11m Student data,2018-01-01,11225468,,9Ghz.com
Jobandtalent,2018-02-01,10981207,jobandtalent.com,9Ghz.com
Tigo Database,2023-01-01,10880485,tigodating.com,9Ghz.com
Trello Database,2024-01-01,10873517,trello.com,9Ghz.com
Catho,2020-03-01,10713193,catho.com.br,9Ghz.com
Armor Games,2019-01-01,10604307,armorgames.com,9Ghz.com
Bitcoin Security Forum Gmail Dump Combolist(Yandex Dump),2014-09-07,10532212,forum.btcsec.com,9Ghz.com
Expandia.com.es Database,2024-04-01,10516927,expandia.com.es,9Ghz.com
TGBUS,2017-09-01,10371766,tgbus.com,9Ghz.com
Stripchat,2021-11-05,10001355,stripchat.com,9Ghz.com
Phone Number Relationship Database,2025-01-18,10000008,,9Ghz.com
China Household Registration,2016-01-01,9832544,,9Ghz.com
Wishbone (2020),2020-01-27,9705172,wishbone.io,9Ghz.com
17173,2011-12-28,9607870,17173.com,9Ghz.com
FlexBooker,2021-12-23,9588614,flexbooker.com,9Ghz.com
4KMILES,2019-11-21,9449592,4kmiles.com,9Ghz.com
Adapt,2018-11-05,9363740,adapt.io,9Ghz.com
Bitly,2014-05-08,9313136,bitly.com,9Ghz.com
Avito Russia Database,2020-05-01,9297905,avito.ru,9Ghz.com
China 10m student,2024-01-01,9194002,,9Ghz.com
7k7k,2011-12-11,9121434,7k7k.com,9Ghz.com
178.com,2011-12-01,9072966,178.com,9Ghz.com
Jefit,2020-08-11,9052457,jefit.com,9Ghz.com
China Company Info,2021-01-01,8957778,,9Ghz.com
Zacks Database,2022-12-28,8929503,zacks.com,9Ghz.com
beeline.ru,2019-01-01,8737420,beeline.ru,9Ghz.com
Taobao.8M (2024),2024-01-01,8726475,taobao.com,9Ghz.com
Dodonew.com,2011-12-01,8718404,dodonew.com,9Ghz.com
Home Chef,2020-02-10,8717764,homechef.com,9Ghz.com
123RF,2020-03-22,8661578,123rf.com,9Ghz.com
We Heart It,2013-01-01,8600635,weheartit.com,9Ghz.com
Dunzo,2020-06-19,8493574,dunzo.com,9Ghz.com
EPA.gov Database,2023-01-01,8446999,epa.gov,9Ghz.com
duowan.com,2011-01-01,8306578,duowan.com,9Ghz.com
kaixin001.com,2011-11-01,8283110,kaixin001.com,9Ghz.com
Gamigo,2012-03-01,8243604,gamigo.com,9Ghz.com
Teespring,2020-04-01,8234193,teespring.com,9Ghz.com
tunngle.net,2016-07-01,8195146,tunngle.net,9Ghz.com
GeekedIn,2016-08-15,8188086,geekedin.net,9Ghz.com
Heroes of Newerth,2012-12-17,8089103,heroesofnewerth.com,9Ghz.com
DailyQuiz Database (dailyquiz.me|thiscrush.com) ,2021-01-01,8032404,dailyquiz.me,9Ghz.com
Bookmate,2018-07-08,8026860,bookmate.com,9Ghz.com
Peru Interbank Database,2024-10-30,7969838,interbank.pe,9Ghz.com
Digimon,2016-09-05,7687679,digimon.co.in,9Ghz.com
BlankMediaGames,2018-12-28,7633234,blankmediagames.com,9Ghz.com
boAt Lifestyle India Database,2024-03-01,7550000,boat-lifestyle.com,9Ghz.com
Tele2 Russia Database,2022-06-01,7530149,tele2.ru,9Ghz.com
uuu9,2016-09-06,7485802,uuu9.com,9Ghz.com
DatPiff,2021-08-25,7476940,datpiff.com,9Ghz.com
START,2021-06-01,7455386,start.film,9Ghz.com
MemeChat,2022-06-01,7449717,memechat.app,9Ghz.com
China DNF Game,2018-04-01,7333041,,9Ghz.com
TaiLieu,2019-11-24,7327477,tailieu.vn,9Ghz.com
Experian (2015),2015-09-16,7196890,experian.com,9Ghz.com
Animal Jam,2020-10-12,7104998,animaljam.com,9Ghz.com
GameSprite Forums Database,2019-12-01,7097178,forums.gamesprite.me,9Ghz.com
Lifeboat,2016-01-01,7089395,lbsg.net,9Ghz.com
Xiaomi,2012-08-01,7088010,xiaomi.cn,9Ghz.com
OMGPOP,2013-01-01,7071893,omgpop.com,9Ghz.com
ReverbNation,2014-01-01,7040725,reverbnation.com,9Ghz.com
Bin Weevils (2017),2017-01-01,6968953,binweevils.com,9Ghz.com
CashCrate,2016-11-17,6844490,cashcrate.com,9Ghz.com
StockX,2019-07-26,6840339,stockx.com,9Ghz.com
USA Business & Investor Database,2023-05-11,6828965,,9Ghz.com
Peatix,2019-01-20,6767261,peatix.com,9Ghz.com
Wakanim,2022-08-28,6706951,wakanim.tv,9Ghz.com
SubaGames (2017),2017-01-01,6701715,subagames.com,9Ghz.com
Android Lista Database,2021-07-01,6642636,androidlista.com,9Ghz.com
TruthFinder Database (By PeopleConnect),2019-04-01,6525672,truthfinder.com,9Ghz.com
HHS US doctors & patients,2021-01-24,6507791,hhs.gov,9Ghz.com
Aipai.com,2016-09-27,6496778,aipai.com,9Ghz.com
Dueling Network,2017-03-29,6486626,duelingnetwork.com,9Ghz.com
126.com,2012-01-01,6414191,126.com,9Ghz.com
EatStreet,2019-05-03,6353564,eatstreet.com,9Ghz.com
CSDN,2011-12-21,6284593,csdn.net,9Ghz.com
TAP Air Portugal Database,2022-08-01,6114733,tapfly.com,9Ghz.com
ToonDoo,2019-08-21,6002694,toondoo.com,9Ghz.com
xat.com,2015-11-04,5968783,xat.com,9Ghz.com
mypertamina.id,2022-11-01,5937321,mypertamina.id,9Ghz.com
Nexus Mods,2013-07-22,5915013,nexusmods.com,9Ghz.com
RedDoorz,2020-09-04,5890277,reddoorz.com,9Ghz.com
Appen,2020-06-22,5888405,appen.com,9Ghz.com
Scentbird,2020-06-22,5814988,scentbird.com,9Ghz.com
SoarGames,2019-12-01,5796925,soargames.com,9Ghz.com
China Loan Data,2022-01-01,5711964,,9Ghz.com
Gemini Database,2022-12-13,5701649,gemini.com,9Ghz.com
Twitter (Partial 5M),2022-01-01,5485635,twitter.com,9Ghz.com
Aditya Birla Fashion and Retail,2021-12-01,5470063,abfrl.com,9Ghz.com
Estante Virtual,2019-02-28,5459402,estantevirtual.com.br,9Ghz.com
thegioididong.com,2018-01-01,5427027,thegioididong.com,9Ghz.com
Newmeet/Abcoeur Database,2017-06-01,5404326,newmeet.com,9Ghz.com
Yahoo email&passwd,2023-01-01,5386368,,9Ghz.com
kfc.com.cn,2022-07-22,5368000,kfc.com.cn,9Ghz.com
Ecuador Citizen (Partial) Scrape,2024-01-01,5360157,,9Ghz.com
Hurb Hotel Urbano,2019-03-01,5338504,hurb.com,9Ghz.com
Hızlı Geçiş Sistemi (HGS),2025-01-16,5336218,turkiye.gov.tr,9Ghz.com
Digido.ph Database,2024-02-01,5251100,digido.ph,9Ghz.com
Phone House España,2021-04-08,5223350,phonehouse.es,9Ghz.com
R2Games (2017 forum breach),2017-01-01,5212579,r2games.com,9Ghz.com
GoNinja Database,2019-12-17,5206041,goninja.de,9Ghz.com
Stronghold Kingdoms,2018-07-04,5187305,strongholdkingdoms.com,9Ghz.com
Kickstarter,2014-02-16,5176463,kickstarter.com,9Ghz.com
lereoymerlin.ru,2023-05-01,5102911,lereoymerlin.ru,9Ghz.com
Leet,2016-09-10,5081689,leet.cc,9Ghz.com
NeverSkip Database,2021-09-01,5051746,neverskip.com,9Ghz.com
Yatra,2013-09-01,5033997,yatra.com,9Ghz.com
zhenai.com,2011-12-21,5024908,zhenai.com,9Ghz.com
pandabuy.com,2024-03-31,5017132,pandabuy.com,9Ghz.com
Robinhood,2021-11-03,5003937,robinhood.com,9Ghz.com
MAGITCOM database,2025-01-27,4999981,magticom.ge,9Ghz.com
Shanghai QR Code,2022-08-13,4999979,,9Ghz.com
USA Casino Customer,2019-01-01,4999897,,9Ghz.com
Пара Па,2016-08-08,4946850,parapa.mail.ru,9Ghz.com
JDBBX Database,2016-11-01,4896557,jdbbx.com,9Ghz.com
Descomplica,2021-03-14,4845378,descomplica.com.br,9Ghz.com
amai.com,2025-01-08,4835356,amai.com,9Ghz.com
ChqBook Database,2020-09-01,4810182,chqbook.com,9Ghz.com
JoyGames 2022 Database,2022-09-01,4800188,forums.joygames.me,9Ghz.com
gfan.com,2016-10-10,4790972,gfan.com,9Ghz.com
Vakinha,2020-06-22,4775203,vakinha.com.br,9Ghz.com
1111.com.tw,2022-11-06,4757604,1111.com.tw,9Ghz.com
Hathway Database,2023-12-01,4670080,hathway.net,9Ghz.com
mail.ru Dump,2014-09-10,4664479,mail.ru,9Ghz.com
JoyGames 2019 Database,2019-12-01,4650351,forums.joygames.me,9Ghz.com
Vedantu,2019-07-08,4640477,vedantu.com,9Ghz.com
renren.com,2014-01-01,4631471,renren.com,9Ghz.com
Gemplex Database,2021-02-01,4624554,gemplex.tv,9Ghz.com
Snapchat,2014-01-01,4609615,snapchat.com,9Ghz.com
China Corporate Owner DB,2016-01-01,4598712,,9Ghz.com
4m China Chongqing mobile customer,2020-01-01,4543342,,9Ghz.com
Money Bookers,2009-01-01,4483605,moneybookers.com,9Ghz.com
limetray.com,2022-11-11,4466969,limetray.com,9Ghz.com
Minted,2020-05-06,4418182,minted.com,9Ghz.com
rifa321.com,2024-01-01,4389190,rifa321.com,9Ghz.com
Wongnai,2020-10-28,4298301,wongnai.com,9Ghz.com
Adecco,2021-01-03,4284538,adecco.com,9Ghz.com
Gaadi,2015-05-14,4261179,gaadi.com,9Ghz.com
Zurich Insurance Database Spain,2021-06-01,4260756,zurich.com,9Ghz.com
Swvl,2020-06-23,4195918,swvl.com,9Ghz.com
Swvl Database,2020-06-01,4195918,swvl.com,9Ghz.com
Avvo,2019-12-17,4101101,avvo.com,9Ghz.com
StoryBird,2015-08-07,4049945,storybird.com,9Ghz.com
Roll20,2018-12-26,4007585,roll20.net,9Ghz.com
IDC Games,2021-03-15,4003641,idcgames.com,9Ghz.com
Habib's Food Restaurant Database,2021-08-05,3934847,habibs.com.br,9Ghz.com
kaneva.com,2016-07-01,3911134,kaneva.com,9Ghz.com
Adult FriendFinder (2015),2015-05-21,3867997,adultfriendfinder.com,9Ghz.com
Legendas Database,2017-01-01,3866746,legendas.tv,9Ghz.com
Flipkart Database,2022-07-01,3851715,flipkart.com,9Ghz.com
Thailand 3.8m user info,2023-01-01,3844287,,9Ghz.com
Quidd,2019-07-01,3805863,quidd.co,9Ghz.com
R2Games (2019),2019-01-01,3745485,r2games.com,9Ghz.com
ОнлайнТрейд Onlinetrade.ru Database,2022-09-01,3740731,onlinetrade.ru,9Ghz.com
APK.TW,2022-01-01,3726599,apk.tw,9Ghz.com
USA consumer(Raidforum),2017-01-01,3695401,,9Ghz.com
MobiFriends,2020-01-06,3687344,mobifriends.com,9Ghz.com
DriveSure,2020-12-19,3675099,drivesure.com,9Ghz.com
Lifebear,2019-02-28,3670561,lifebear.com,9Ghz.com
Neteller Database,2010-05-17,3620804,neteller.com,9Ghz.com
ledger.com,2025-01-02,3618995,ledger.com,9Ghz.com
Zoomcar.com,2018-07-01,3589923,zoomcar.com,9Ghz.com
Спрашивай.ру,2015-05-11,3540002,sprashivai.ru,9Ghz.com
InterPals,2015-11-04,3450450,interpals.net,9Ghz.com
SubaGames (2016),2016-11-01,3446684,subagames.com,9Ghz.com
Go Games,2015-10-24,3430083,gogames.me,9Ghz.com
Paytm,2020-08-30,3395101,paytm.com,9Ghz.com
LiveAuctioneers,2020-06-19,3385862,liveauctioneers.com,9Ghz.com
ClickASnap Database,2022-09-24,3307309,clickasnap.com,9Ghz.com
clf09.com,2022-07-01,3282723,clf09.com,9Ghz.com
DLH.net,2016-07-31,3264710,dlh.net,9Ghz.com
Bonobos,2020-08-14,3233131,bonobos.com,9Ghz.com
Pluto TV,2018-10-12,3225080,pluto.tv,9Ghz.com
Sport2000 Database,2024-06-01,3217146,sport2000.fr,9Ghz.com
SwordFantasy Database,2017-01-01,3206381,swordfantasy.com,9Ghz.com
DragonNest Database,2013-01-01,3144942,dragonnest.com,9Ghz.com
MPGH,2015-10-22,3119528,mpgh.net,9Ghz.com
CoinMarketCap,2021-10-12,3117548,coinmarketcap.com,9Ghz.com
tigtag.com,2021-01-01,3078916,tigtag.com,9Ghz.com
Omaze Database,2020-07-01,3018558,omaze.com,9Ghz.com
Ticketcounter,2021-02-22,3006799,ticketcounter.nl,9Ghz.com
XSplit,2013-11-07,2992383,xsplit.com,9Ghz.com
Overblog Database,2019-04-01,2987701,over-blog.com,9Ghz.com
Dave,2020-06-28,2964182,dave.com,9Ghz.com
Giant Tiger Database,2024-03-01,2848677,gianttiger.com,9Ghz.com
elanic.in,2018-01-01,2798912,elanic.in,9Ghz.com
Eatigo,2018-10-16,2789609,eatigo.com,9Ghz.com
Audi USA,2019-08-14,2743539,audiusa.com,9Ghz.com
Avito.ma,2022-09-01,2728091,avito.ma,9Ghz.com
Duolingo Scrape Database,2023-08-01,2699476,duolingo.com,9Ghz.com
India Car Owner 2.7M,2025-01-01,2698963,,9Ghz.com
Uiggy,2016-06-01,2682650,uiggy.com,9Ghz.com
zurich japan bank branch,2023-01-01,2628786,zurich.co.jp,9Ghz.com
CafeMom.com,2014-04-10,2628148,cafemom.com,9Ghz.com
GSMHosting Database,2016-08-01,2610636,gsmhosting.com,9Ghz.com
CraftRise Database,2023-05-01,2532724,craftrise.com.tr,9Ghz.com
Chatbooks,2020-03-26,2520441,chatbooks.com,9Ghz.com
Funimation,2016-07-01,2513524,funimation.com,9Ghz.com
Ge.tt,2017-05-04,2481121,ge.tt,9Ghz.com
Drizly,2020-07-02,2479044,drizly.com,9Ghz.com
Morele.net,2018-10-10,2474111,morele.net,9Ghz.com
Factual,2017-03-22,2461696,factual.com,9Ghz.com
iPmart,2015-07-01,2460787,ipmart-forum.com,9Ghz.com
Guardian.com Database,2022-01-01,2459518,guardian.com,9Ghz.com
Bhinneka,2020-01-27,2428668,bhinneka.com,9Ghz.com
ClixSense,2016-09-04,2424784,clixsense.com,9Ghz.com
Shanghai CCP info,2020-01-01,2403235,,9Ghz.com
Cube Database,2024-01-01,2385427,,9Ghz.com
GGCorp,2022-08-11,2376330,ggcorp.me,9Ghz.com
FashionFantasyGame,2016-12-01,2357872,fashionfantasygame.com,9Ghz.com
Glofox,2020-03-27,2330735,glofox.com,9Ghz.com
Patreon,2015-10-01,2330382,patreon.com,9Ghz.com
집꾸미기,2020-03-27,2325540,ggumim.co.kr,9Ghz.com
USA boat owner club,2018-03-18,2238188,,9Ghz.com
Katapult Database,2020-09-01,2232841,katapult.com,9Ghz.com
Bell (2017 breach),2017-05-15,2231256,bell.ca,9Ghz.com
StarTribune,2019-10-10,2192857,startribune.com,9Ghz.com
i-Dressup,2016-07-15,2191565,i-dressup.com,9Ghz.com
RentoMojo Database,2023-04-01,2185697,rentomojo.com,9Ghz.com
PropTiger,2018-01-30,2156921,proptiger.com,9Ghz.com
卓嗨网 (China Corporate Database),2024-11-03,2145252,zhuohi.com,9Ghz.com
gPotato,2007-07-12,2136520,gpotato.com,9Ghz.com
Viva Health Database,2021-02-01,2135131,vivahealth.co.id,9Ghz.com
ExVagos Database,2022-07-01,2122614,exvagos2.com,9Ghz.com
Washington State Food Worker Card Database,2018-11-01,2115669,foodworkercard.wa.gov,9Ghz.com
Banorte Database,2014-08-18,2107000,banorte.com,9Ghz.com
Piping Rock Database,2024-04-01,2106930,pipingrock.com,9Ghz.com
immomo.com,2013-01-01,2100234,immomo.com,9Ghz.com
tianyancha.com,2021-01-01,2086534,tianyancha.com,9Ghz.com
GameTuts,2015-03-01,2064274,game-tuts.com,9Ghz.com
Gree.com,2024-01-01,2061601,gree.com,9Ghz.com
zhaopin.com,2011-12-01,2048503,zhaopin.com,9Ghz.com
Los Angeles Unified School District Database (LAUSD),2024-06-01,2034178,,9Ghz.com
Shadi.com,2016-07-09,2030445,shadi.com,9Ghz.com
zhihuishu.com,2021-08-09,2021000,zhihuishu.com,9Ghz.com
V-Tight Gel,2016-02-13,2013164,vtightgel.com,9Ghz.com
Mop.com Database,2015-01-01,2005743,mop.com,9Ghz.com
Ducks Unlimited,2021-01-29,1994937,ducks.org,9Ghz.com
CD Projekt RED,2016-03-01,1958248,cdprojektred.com,9Ghz.com
Dota 2 Database,2016-07-01,1924073,dev.dota2.com,9Ghz.com
pixlr.com,2020-10-01,1921141,pixlr.com,9Ghz.com
aeptexas.com US TX Utilities DataRows,2023-05-31,1875277,aeptexas.com,9Ghz.com
Knuddels,2018-09-05,1872070,knuddels.de,9Ghz.com
Flash Flash Revolution (2019 breach),2019-07-16,1858124,flashflashrevolution.com,9Ghz.com
Elecnor Group Database,2023-11-01,1835431,elecnor.com,9Ghz.com
Oxfam,2021-01-20,1834006,oxfam.org.au,9Ghz.com
TSA NoFly List Database,2023-01-19,1817233,commuteair.com,9Ghz.com
FreeGame2017 Database,2019-12-01,1815848,freegame2017.com,9Ghz.com
Flash Flash Revolution (2016 breach),2016-02-01,1771845,flashflashrevolution.com,9Ghz.com
imgur.com,2013-09-01,1749806,imgur.com,9Ghz.com
Club Penguin Rewritten (2018) Database,2018-01-01,1716339,cprewritten.net,9Ghz.com
Gameplanet Database,2023-04-01,1709162,gameplanet.com,9Ghz.com
Nihonomaru,2015-12-01,1698175,nihonomaru.net,9Ghz.com
Club Penguin Rewritten (January 2018),2018-01-21,1688176,cprewritten.net,9Ghz.com
James Delivery,2020-03-25,1677448,jamesdelivery.com.br,9Ghz.com
DateHotBrunettes Database,2021-01-01,1650840,datehotbrunettes.com,9Ghz.com
MasedWorld Database,2018-04-01,1647303,masedworld.ru,9Ghz.com
Trei.no Database,2021-01-01,1644411,trei.no,9Ghz.com
MeFeedia Database,2019-09-01,1644359,mefeedia.com,9Ghz.com
Clash of Kings,2016-07-14,1604644,f.elex.com,9Ghz.com
China Online Casino User Data,2022-01-01,1592920,,9Ghz.com
ActMobile,2021-10-08,1583193,actmobile.com,9Ghz.com
Dungeons & Dragons Online,2013-04-02,1580933,ddo.com,9Ghz.com
PayHere,2022-03-27,1580249,payhere.lk,9Ghz.com
Condo.com Database,2019-06-01,1573972,condo.com,9Ghz.com
CrimeCraft MAYN Games Database,2021-02-01,1571933,mayngames.com,9Ghz.com
BookCrossing Database,2022-08-01,1571764,bookcrossing.com,9Ghz.com
CoinTracker,2022-12-01,1557170,cointracker.io,9Ghz.com
James Database,2020-06-01,1541284,jamesdelivery.com.br,9Ghz.com
Ubisoft,2017-02-21,1536720,ubisoft.com,9Ghz.com
Nival,2016-02-29,1535473,nival.com,9Ghz.com
Army Force Online,2016-05-18,1531235,armyforceonline.com,9Ghz.com
Chine 1.5m email name phone ID card,2022-01-01,1521031,,9Ghz.com
GamesBox Database,2021-01-01,1520813,gamesbox.com,9Ghz.com
leslipfrancais.fr,2024-04-01,1506392,leslipfrancais,9Ghz.com
LDLC Database,2024-02-01,1504635,ldlc.fr,9Ghz.com
GameSalad,2019-02-24,1499412,gamesalad.com,9Ghz.com
HTC Mania,2020-01-04,1488089,htcmania.com,9Ghz.com
foamstore.ru,2023-01-01,1476056,foamstore.ru,9Ghz.com
SlideTeam,2021-04-06,1464257,slideteam.net,9Ghz.com
Bourse des Vols,2021-01-12,1460130,bourse-des-vols.com,9Ghz.com
yotepresto.com,2020-06-22,1444629,yotepresto.com,9Ghz.com
Aternos,2015-12-06,1436486,aternos.org,9Ghz.com
AnimeGame,2020-02-27,1431378,animegame.me,9Ghz.com
MeetMindful,2020-01-26,1422717,meetmindful.com,9Ghz.com
Mashable,2020-06-01,1414677,mashable.com,9Ghz.com
Snail,2015-03-14,1410899,snail.com,9Ghz.com
Naughty America,2016-03-14,1398630,naughtyamerica.com,9Ghz.com
diet.com,2014-08-10,1383759,diet.com,9Ghz.com
TNAFlix Database,2022-06-01,1382298,tnaflix.com,9Ghz.com
GameVN Database,2016-01-01,1373884,gamevn.com,9Ghz.com
